revi,refa,bugf,auth,addl,addm,adda,reml,remm,rema,cchl,cchm,ccha,maxc,avgc,aage,wage,label
1,0,1,1,1071,357,357,519,173,173,552,184,184,51,51,18.43,18.43,clean
1,0,1,1,1172,293,293,184,46,46,988,247,247,51,51,18.43,18.43,clean
1,0,0,1,48,48,48,2,2,2,46,46,46,2,2,8.32,8.32,defective
1,0,0,1,0,0,0,247,247,247,-247,-247,-247,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,136,136,136,-136,-136,-136,10,10,10.07,10.07,clean
1,0,1,1,2,2,2,0,0,0,2,2,2,1,1,6.71,6.71,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,3,3,17.57,17.57,clean
1,0,1,1,8,8,8,8,8,8,0,0,0,1,1,4.5,4.5,clean
1,0,0,1,0,0,0,1842,614,614,-1842,-614,-614,19,19,11.86,11.86,clean
1,0,0,1,0,0,0,1704,284,284,-1704,-284,-284,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,48,24,24,-48,-24,-24,32,32,11.86,11.86,clean
1,0,0,1,0,0,0,21666,3611,3611,-21666,-3611,-3611,32,32,11.86,11.86,clean
1,0,0,1,0,0,0,765,255,255,-765,-255,-255,32,32,11.86,11.86,clean
1,0,0,1,65,65,65,0,0,0,65,65,65,1,1,18.43,18.43,clean
1,0,0,1,0,0,0,2,2,2,-2,-2,-2,1,1,10.71,10.71,clean
1,0,1,1,18,6,6,18,6,6,0,0,0,4,4,3.14,3.14,clean
2,0,1,1,73,59,36,53,8,26,20,14,10,21,11,17.48,17.48,clean
1,0,0,1,53,53,53,46,46,46,7,7,7,21,21,15.07,15.07,clean
1,0,0,1,61,61,61,46,46,46,15,15,15,21,21,14.95,14.95,clean
2,0,1,1,5,4,2,1,1,0,4,4,2,21,12,13.5,13.5,clean
1,0,1,1,0,0,0,123,123,123,-123,-123,-123,51,51,18.43,18.43,clean
1,0,1,1,3,3,3,3,3,3,0,0,0,27,27,11.86,11.86,clean
5,1,2,1,280,60,56,144,77,29,136,117,27,3,1,10.86,10.86,clean
1,0,0,1,62,62,62,18,18,18,44,44,44,4,4,12.29,12.29,clean
3,0,0,2,138,66,34,30,14,8,108,52,27,4,2,13.82,13.82,clean
1,0,0,1,33,33,33,1,1,1,32,32,32,4,4,12.29,12.29,defective
1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,21.0,21.0,clean
1,0,0,1,0,0,0,218,218,218,-218,-218,-218,10,10,10.07,10.07,clean
1,0,1,1,14,14,14,14,14,14,0,0,0,27,27,11.86,11.86,clean
1,0,1,1,187,187,187,84,84,84,103,103,103,27,27,11.86,11.86,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,10.41,10.41,clean
2,0,1,2,182,181,91,21,20,10,161,161,80,11,6,11.96,11.96,clean
6,0,1,2,904,9,41,402,9,18,502,56,23,15,7,16.64,16.64,clean
4,0,1,2,117,45,23,17,2,3,100,44,20,3,2,15.44,15.44,clean
4,0,1,1,21,7,5,386,341,96,-365,0,-91,17,6,12.84,12.84,clean
3,0,2,1,25,8,8,12,6,4,13,9,4,11,5,18.17,18.17,clean
2,0,0,1,60,56,30,27,27,14,33,29,16,7,4,9.34,9.34,clean
1,0,0,1,5,5,5,3,3,3,2,2,2,2,2,11.34,11.34,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,2,2,7.86,7.86,clean
1,0,1,1,42,42,42,18,18,18,24,24,24,1,1,17.61,17.61,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,3,3,17.57,17.57,clean
3,0,1,2,307,76,77,445,50,111,-138,26,-34,2,1,14.6,14.6,clean
2,1,1,1,356,254,178,351,193,176,5,61,2,2,2,14.2,14.2,defective
1,0,0,1,4,2,2,2,1,1,2,1,1,5,5,13.43,13.43,clean
1,0,1,1,2,2,2,0,0,0,2,2,2,1,1,10.36,10.36,clean
1,0,1,1,170,170,170,15,15,15,155,155,155,2,2,13.12,13.12,clean
2,0,1,1,170,29,85,7,6,4,163,140,82,1,1,13.19,13.19,clean
2,0,1,1,115,93,58,503,9,252,-388,13,-194,1,1,9.33,9.33,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,3,3,9.57,9.57,clean
1,0,0,1,312,312,312,238,238,238,74,74,74,1,1,14.34,14.34,defective
4,0,2,1,97,7,19,69,7,14,28,52,6,2,1,11.16,11.16,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,32,32,11.86,11.86,clean
1,0,1,1,109,109,109,0,0,0,109,109,109,7,7,5.43,5.43,clean
1,0,0,1,0,0,0,167,167,167,-167,-167,-167,19,19,11.86,11.86,clean
1,0,0,1,201,201,201,0,0,0,201,201,201,2,2,21.76,21.76,clean
1,0,0,1,0,0,0,1707,569,569,-1707,-569,-569,19,19,11.86,11.86,clean
1,0,0,1,0,0,0,69,69,69,-69,-69,-69,19,19,11.86,11.86,clean
1,0,1,1,3,3,3,0,0,0,3,3,3,27,27,11.86,11.86,clean
1,0,0,1,0,0,0,51,51,51,-51,-51,-51,2,2,8.79,8.79,clean
2,0,0,1,337,7,48,74,2,11,263,43,38,11,7,14.71,14.71,clean
2,0,0,1,26,6,13,8,7,4,18,13,9,11,6,15.57,15.57,clean
1,0,1,1,43,43,43,17,17,17,26,26,26,4,4,3.0,3.0,clean
2,0,1,1,27,3,14,11,8,6,16,16,8,11,8,6.36,6.36,clean
1,0,1,1,3,3,3,3,3,3,0,0,0,4,4,3.0,3.0,clean
1,0,1,1,3,3,3,3,3,3,0,0,0,4,4,3.0,3.0,clean
1,0,1,1,4,2,2,8,4,4,-4,-2,-2,2,2,11.33,11.33,clean
1,0,1,1,17,17,17,2,2,2,15,15,15,1,1,21.43,21.43,clean
3,0,2,1,48,2,5,33,7,4,15,5,2,8,6,15.21,15.21,clean
1,0,1,1,101,101,101,0,0,0,101,101,101,7,7,15.14,15.14,clean
2,0,1,1,17,15,6,12,10,4,5,5,2,8,8,15.24,15.24,clean
3,0,3,1,345,95,38,54,17,6,291,95,32,5,4,6.32,6.32,clean
1,0,1,1,0,0,0,3,3,3,-3,-3,-3,1,1,9.29,9.29,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,5,5,8.43,8.43,clean
1,0,0,1,0,0,0,94,94,94,-94,-94,-94,5,5,5.29,5.29,clean
1,0,0,1,0,0,0,50,50,50,-50,-50,-50,5,5,5.29,5.29,clean
1,0,0,1,1,1,1,21,21,21,-20,-20,-20,5,5,5.29,5.29,clean
1,0,0,1,174,174,174,66,66,66,108,108,108,5,5,5.29,5.29,clean
1,0,0,1,7,7,7,6,6,6,1,1,1,5,5,8.43,8.43,clean
1,0,0,1,7,7,7,8,8,8,-1,-1,-1,5,5,8.43,8.43,clean
1,1,1,1,3,3,3,6,6,6,-3,-3,-3,1,1,14.29,14.29,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,5,5,10.3,10.3,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,2,2,22.14,22.14,clean
2,0,1,2,53,47,18,11,5,4,42,42,14,5,3,15.62,15.62,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,2,2,22.14,22.14,clean
1,0,1,1,1,1,1,8,8,8,-7,-7,-7,5,5,3.43,3.43,clean
1,0,1,1,0,0,0,2,2,2,-2,-2,-2,5,5,3.43,3.43,clean
1,0,0,1,1917257,2689,2689,1572165,2205,2205,345092,484,484,889,889,3.29,3.29,clean
1,0,0,1,319181,2033,2033,53694,342,342,265487,1691,1691,889,889,3.29,3.29,clean
5,0,1,2,12,4,2,36,3,7,-24,1,-5,1,1,12.92,12.92,clean
1,0,0,1,1785,119,119,240,16,16,1545,103,103,889,889,3.29,3.29,clean
1,0,0,1,18,9,9,82,41,41,-64,-32,-32,4,4,9.57,9.57,clean
2,0,0,2,31,19,16,13,12,6,18,18,9,3,2,13.91,13.91,defective
2,0,0,2,98,33,24,72,24,18,26,9,6,6,4,14.41,14.41,clean
2,0,0,1,37,13,12,25,4,8,12,8,4,6,4,10.14,10.14,clean
5,0,1,4,674,57,96,306,86,44,368,157,53,6,2,13.21,13.21,clean
6,0,0,3,628,7,70,6952,5,772,-6324,124,-703,11,3,10.26,10.26,clean
1,0,0,1,3,3,3,184,184,184,-181,-181,-181,11,11,11.44,11.44,clean
1,0,0,1,633,633,633,0,0,0,633,633,633,11,11,13.93,13.93,defective
1,0,0,1,84,84,84,0,0,0,84,84,84,11,11,13.86,13.86,clean
1,0,1,1,2,2,2,2,2,2,0,0,0,4,4,12.91,12.91,clean
1,0,0,1,96,96,96,0,0,0,96,96,96,3,3,12.71,12.71,clean
1,0,1,1,14,14,14,0,0,0,14,14,14,1,1,16.96,16.96,defective
1,0,1,1,140,20,20,154,22,22,-14,-2,-2,9,9,10.14,10.14,clean
2,0,2,2,64,48,32,22,22,11,42,48,21,2,2,16.29,16.29,clean
1,0,0,1,1566,783,783,0,0,0,1566,783,783,11,11,15.93,15.93,defective
1,0,0,1,127,127,127,0,0,0,127,127,127,11,11,15.49,15.49,defective
1,0,0,1,104,104,104,0,0,0,104,104,104,11,11,15.83,15.83,clean
1,0,0,1,0,0,0,5,5,5,-5,-5,-5,7,7,9.94,9.94,clean
1,0,1,1,182,26,26,14,2,2,168,24,24,7,7,15.43,15.43,clean
1,0,0,1,45,45,45,3,3,3,42,42,42,1,1,9.39,9.39,defective
4,0,1,4,94,45,24,118,90,30,-24,21,-6,7,3,10.99,10.99,clean
1,0,1,1,12,12,12,0,0,0,12,12,12,2,2,1.57,1.57,clean
2,0,0,2,5,5,2,16,9,8,-11,-2,-6,6,4,20.93,20.93,clean
3,0,1,3,95,5,12,85,6,11,10,4,1,6,3,10.46,10.46,clean
1,0,0,1,56,28,28,120,60,60,-64,-32,-32,5,5,17.0,17.0,clean
1,0,1,1,18,18,18,7,7,7,11,11,11,27,27,11.86,11.86,clean
1,0,1,1,631,631,631,0,0,0,631,631,631,2,2,9.47,9.47,clean
3,0,2,2,121,83,40,73,57,24,48,26,16,2,1,9.93,9.93,clean
2,0,1,2,6,4,3,1,1,0,5,3,2,2,2,12.54,12.54,clean
1,0,0,1,5,5,5,3,3,3,2,2,2,3,3,12.38,12.38,clean
1,0,1,1,58,58,58,2,2,2,56,56,56,2,2,11.21,11.21,clean
1,0,1,1,17,17,17,0,0,0,17,17,17,1,1,18.86,18.86,clean
1,0,0,1,10,5,5,100,50,50,-90,-45,-45,17,17,15.07,15.07,clean
1,0,0,1,14,7,7,104,52,52,-90,-45,-45,17,17,15.07,15.07,clean
2,0,0,1,4,3,2,10,8,5,-6,-1,-3,7,6,10.34,10.34,clean
8,1,4,5,262,58,26,271,9,27,-9,49,-1,17,6,13.44,13.44,clean
1,0,0,1,6,6,6,3,3,3,3,3,3,2,2,13.39,13.39,clean
1,0,0,1,126,126,126,0,0,0,126,126,126,17,17,15.47,15.47,clean
2,1,0,2,0,0,0,676,166,135,-676,-12,-135,17,17,14.86,14.86,clean
2,0,1,1,7,6,4,7,6,4,0,0,0,5,3,8.66,8.66,clean
3,1,1,3,180,38,26,161,35,23,19,5,3,17,9,14.81,14.81,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,7,7,18.86,18.86,clean
1,0,0,1,3,3,3,7,7,7,-4,-4,-4,5,5,6.08,6.08,clean
1,0,1,1,1,1,1,2,2,2,-1,-1,-1,1,1,14.64,14.64,clean
2,1,0,2,84,21,12,348,88,50,-264,0,-38,17,10,14.12,14.12,clean
1,0,0,1,4,4,4,4,4,4,0,0,0,5,5,6.15,6.15,clean
3,0,0,2,89,51,30,19,8,6,70,43,23,11,7,13.34,13.34,clean
3,0,1,2,4,2,1,4,2,1,0,0,0,2,1,16.43,16.43,clean
10,1,5,2,2814,9,97,1295,9,45,1519,175,52,17,6,11.76,11.76,clean
1,0,0,1,0,0,0,1,1,1,-1,-1,-1,2,2,8.75,8.75,clean
2,0,0,1,1,1,0,6,4,3,-5,-2,-2,5,4,10.38,10.38,clean
3,1,1,3,132,43,19,125,3,18,7,40,1,17,8,15.54,15.54,clean
2,1,0,2,2,1,0,576,94,72,-574,-5,-72,17,17,17.36,17.36,clean
3,0,0,1,10,6,3,11,7,4,-1,3,0,17,9,17.61,17.61,clean
1,0,0,1,10,5,5,102,51,51,-92,-46,-46,17,17,15.07,15.07,clean
1,0,0,1,10,5,5,100,50,50,-90,-45,-45,17,17,15.07,15.07,clean
1,0,0,1,10,5,5,100,50,50,-90,-45,-45,17,17,15.07,15.07,clean
2,0,1,1,29,6,14,9,5,4,20,19,10,1,1,15.53,15.53,clean
9,0,2,3,503,87,30,80,8,5,423,77,25,17,5,13.17,13.17,clean
3,0,1,3,23,3,8,7,3,2,16,16,5,7,4,18.32,18.32,clean
1,0,0,1,12,12,12,53,53,53,-41,-41,-41,17,17,14.71,14.71,clean
1,0,0,1,105,21,21,265,53,53,-160,-32,-32,17,17,14.71,14.71,clean
1,0,0,1,0,0,0,1,1,1,-1,-1,-1,4,4,9.57,9.57,clean
1,0,0,1,15,15,15,21,21,21,-6,-6,-6,1,1,7.75,7.75,defective
1,0,1,1,67,67,67,4,4,4,63,63,63,7,7,10.97,10.97,clean
1,0,0,1,23,23,23,28,28,28,-5,-5,-5,1,1,5.86,5.86,clean
1,0,0,1,0,0,0,500,500,500,-500,-500,-500,2,2,6.57,6.57,clean
1,0,0,1,0,0,0,153,153,153,-153,-153,-153,2,2,6.57,6.57,clean
1,0,1,1,4,4,4,1,1,1,3,3,3,2,2,5.29,5.29,clean
1,0,1,1,8,8,8,0,0,0,8,8,8,2,2,5.29,5.29,clean
2,0,1,1,45,45,11,34,3,8,11,20,3,7,4,8.5,8.5,clean
1,0,1,1,2,2,2,5,5,5,-3,-3,-3,7,7,6.0,6.0,clean
1,0,1,1,0,0,0,526,526,526,-526,-526,-526,7,7,5.43,5.43,clean
1,0,1,1,0,0,0,68,68,68,-68,-68,-68,7,7,5.43,5.43,clean
1,0,0,1,35,35,35,35,35,35,0,0,0,1,1,3.29,3.29,clean
1,0,1,1,5,5,5,5,5,5,0,0,0,18,18,10.57,10.57,clean
1,0,0,1,71,71,71,0,0,0,71,71,71,32,32,11.93,11.93,clean
1,0,1,1,424,424,424,0,0,0,424,424,424,7,7,5.43,5.43,clean
2,0,0,1,28,4,9,20,8,7,8,4,3,21,11,15.03,15.03,defective
2,0,0,1,164,4,27,82,7,14,82,22,14,21,14,15.25,15.25,clean
1,0,0,1,0,0,0,321,321,321,-321,-321,-321,1,1,11.86,11.86,clean
1,0,0,1,3,3,3,3,3,3,0,0,0,1,1,16.68,16.68,clean
1,0,0,1,5,5,5,1,1,1,4,4,4,4,4,4.92,4.92,clean
1,0,1,1,15,15,15,0,0,0,15,15,15,27,27,11.86,11.86,clean
1,0,1,1,30,15,15,24,12,12,6,3,3,27,27,11.86,11.86,clean
1,0,1,1,30,15,15,24,12,12,6,3,3,27,27,11.86,11.86,clean
1,0,0,1,20,20,20,11,11,11,9,9,9,1,1,14.6,14.6,clean
2,0,0,1,80,39,27,480,71,160,-400,-32,-133,32,16,11.89,11.89,clean
1,0,1,1,350,50,50,7,1,1,343,49,49,27,27,11.86,11.86,clean
6,0,3,1,681,29,68,58,7,6,623,188,62,3,2,12.56,12.56,clean
1,0,0,1,5,5,5,2,2,2,3,3,3,5,5,8.71,8.71,clean
1,0,0,1,110,55,55,196,98,98,-86,-43,-43,32,32,10.15,10.15,clean
1,0,0,1,56,28,28,112,56,56,-56,-28,-28,32,32,10.15,10.15,clean
1,0,0,1,228,114,114,198,99,99,30,15,15,2,2,11.24,11.24,clean
1,0,1,1,2,2,2,3,3,3,-1,-1,-1,1,1,3.71,3.71,clean
1,0,0,1,0,0,0,21,21,21,-21,-21,-21,32,32,11.86,11.86,clean
1,0,0,1,0,0,0,34,17,17,-34,-17,-17,32,32,11.86,11.86,clean
1,0,0,1,50,50,50,30,30,30,20,20,20,1,1,12.57,12.57,clean
1,0,0,1,76,76,76,44,44,44,32,32,32,1,1,8.79,8.79,clean
1,0,0,1,0,0,0,37,37,37,-37,-37,-37,3,3,11.86,11.86,clean
1,0,0,1,0,0,0,274,137,137,-274,-137,-137,3,3,11.86,11.86,clean
1,0,0,1,6,3,3,2,1,1,4,2,2,21,21,13.59,13.59,clean
1,0,1,1,6,6,6,0,0,0,6,6,6,1,1,18.43,18.43,clean
1,0,0,1,8,8,8,0,0,0,8,8,8,2,2,15.86,15.86,clean
1,0,0,1,7,7,7,0,0,0,7,7,7,2,2,22.14,22.14,clean
3,0,0,1,18,6,6,142,15,47,-124,-2,-41,32,13,9.8,9.8,clean
2,0,0,1,1058,43,176,3927,757,654,-2869,-99,-478,47,26,9.74,9.74,clean
2,0,0,2,4,2,2,3,3,2,1,2,0,1,1,12.14,12.14,clean
1,0,1,1,62,31,31,56,28,28,6,3,3,9,9,10.11,10.11,defective
4,0,3,2,8,3,2,26,21,6,-18,1,-4,1,1,9.66,9.66,clean
1,0,0,1,240,240,240,0,0,0,240,240,240,12,12,18.14,18.14,clean
1,0,0,1,108,108,108,0,0,0,108,108,108,12,12,18.14,18.14,clean
1,0,0,1,57,57,57,0,0,0,57,57,57,12,12,18.14,18.14,clean
2,0,0,1,154,3,77,25,25,12,129,126,64,1,1,14.96,14.96,clean
1,0,0,1,229,229,229,205,205,205,24,24,24,1,1,15.5,15.5,clean
2,0,0,1,4,3,2,3,2,2,1,1,0,2,2,11.52,11.52,clean
1,0,1,1,15,15,15,5,5,5,10,10,10,27,27,11.86,11.86,clean
2,0,0,1,151,151,76,143,4,72,8,12,4,3,2,12.7,12.7,clean
2,0,0,1,3,2,2,3,2,2,0,0,0,1,1,16.9,16.9,clean
1,0,0,1,135,135,135,48,48,48,87,87,87,1,1,10.7,10.7,clean
1,0,1,1,59,59,59,0,0,0,59,59,59,18,18,10.57,10.57,clean
1,0,0,1,0,0,0,35,35,35,-35,-35,-35,4,4,4.46,4.46,clean
1,0,0,1,141,141,141,238,238,238,-97,-97,-97,1,1,8.77,8.77,clean
1,0,0,1,276,138,138,202,101,101,74,37,37,2,2,15.3,15.3,defective
2,0,1,2,30,4,10,29,3,10,1,1,0,7,4,10.15,10.15,clean
1,0,1,1,32,32,32,0,0,0,32,32,32,27,27,11.86,11.86,clean
1,0,0,1,1317,439,439,126,42,42,1191,397,397,12,12,18.02,18.02,clean
2,0,0,1,44,14,9,38,12,8,6,2,1,3,2,9.71,9.71,clean
1,0,0,1,4,2,2,4,2,2,0,0,0,21,21,15.19,15.19,clean
4,0,2,2,41,7,5,107,23,13,-66,5,-8,21,12,14.12,14.12,clean
1,0,0,1,0,0,0,3104,1552,1552,-3104,-1552,-1552,2,2,15.43,15.43,clean
1,0,1,1,109,109,109,36,36,36,73,73,73,18,18,10.57,10.57,clean
1,0,1,1,13,13,13,1,1,1,12,12,12,27,27,11.86,11.86,clean
1,0,1,1,15,15,15,10,10,10,5,5,5,18,18,10.57,10.57,clean
5,0,2,1,83,6,12,74,9,11,9,7,1,4,2,6.02,6.02,clean
1,0,0,1,1,1,1,2,2,2,-1,-1,-1,2,2,8.79,8.79,clean
1,0,0,1,19,19,19,14,14,14,5,5,5,1,1,4.57,4.57,clean
1,0,0,1,21,21,21,4,4,4,17,17,17,4,4,9.57,9.57,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,2,2,11.89,11.89,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,2,2,10.29,10.29,clean
2,0,0,1,0,0,0,135,66,45,-135,-3,-45,2,2,11.43,11.43,clean
1,0,0,1,1,1,1,4,4,4,-3,-3,-3,2,2,11.43,11.43,clean
1,0,0,1,0,0,0,40,40,40,-40,-40,-40,1,1,16.0,16.0,clean
1,0,0,1,1,1,1,2,2,2,-1,-1,-1,21,21,15.07,15.07,clean
1,0,0,1,107,107,107,109,109,109,-2,-2,-2,7,7,10.13,10.13,clean
1,0,0,1,0,0,0,375,375,375,-375,-375,-375,19,19,11.86,11.86,clean
1,0,0,1,0,0,0,471,471,471,-471,-471,-471,19,19,11.86,11.86,clean
1,0,1,1,10,10,10,3,3,3,7,7,7,1,1,12.39,12.39,clean
1,0,0,1,2,2,2,1,1,1,1,1,1,1,1,11.88,11.88,clean
2,0,0,1,25,8,12,27,8,14,-2,0,-1,2,2,10.01,10.01,clean
1,0,0,1,0,0,0,8,8,8,-8,-8,-8,2,2,7.12,7.12,clean
1,0,0,1,20,20,20,2,2,2,18,18,18,7,7,13.21,13.21,clean
1,0,1,1,18,18,18,18,18,18,0,0,0,1,1,12.18,12.18,clean
3,0,0,3,276,65,55,189,63,38,87,65,17,7,4,11.89,11.89,clean
1,0,0,1,86,43,43,0,0,0,86,43,43,12,12,18.14,18.14,clean
1,0,1,1,0,0,0,4,4,4,-4,-4,-4,10,10,22.57,22.57,clean
1,0,1,1,22,11,11,0,0,0,22,11,11,10,10,22.57,22.57,clean
1,0,1,1,0,0,0,4,4,4,-4,-4,-4,10,10,22.57,22.57,clean
2,0,1,1,0,0,0,197,64,49,-197,-5,-49,6,4,10.87,10.87,clean
1,0,1,1,2,2,2,7,7,7,-5,-5,-5,4,4,13.36,13.36,clean
1,0,1,1,59,59,59,0,0,0,59,59,59,18,18,10.57,10.57,clean
1,0,1,1,19,19,19,20,20,20,-1,-1,-1,18,18,10.57,10.57,clean
1,0,0,1,0,0,0,710,355,355,-710,-355,-355,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,546,273,273,-546,-273,-273,47,47,9.29,9.29,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,3,3,14.86,14.86,clean
1,0,0,1,1,1,1,6,6,6,-5,-5,-5,3,3,11.71,11.71,clean
1,0,0,1,11,11,11,10,10,10,1,1,1,1,1,15.65,15.65,clean
2,0,0,1,920,781,460,780,649,390,140,132,70,3,2,15.26,15.26,clean
3,0,0,2,97,93,32,26,3,9,71,71,24,7,3,9.88,9.88,defective
1,0,0,1,0,0,0,457,457,457,-457,-457,-457,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,1002,334,334,-1002,-334,-334,47,47,9.29,9.29,clean
2,0,0,1,6,4,3,13,9,6,-7,0,-4,15,8,17.02,17.02,clean
1,0,0,1,16,16,16,0,0,0,16,16,16,21,21,15.07,15.07,clean
1,0,0,1,0,0,0,110,110,110,-110,-110,-110,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,74,74,74,-74,-74,-74,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,3415,683,683,-3415,-683,-683,47,47,9.29,9.29,clean
2,0,0,1,50,13,12,150,50,38,-100,11,-25,12,8,15.87,15.87,clean
1,0,1,1,56,14,14,24,6,6,32,8,8,18,18,10.57,10.57,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,5,5,16.29,16.29,clean
1,0,0,1,12,12,12,7,7,7,5,5,5,1,1,13.32,13.32,clean
1,0,0,1,0,0,0,627,209,209,-627,-209,-209,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,904,452,452,-904,-452,-452,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,504,252,252,-504,-252,-252,47,47,9.29,9.29,clean
1,0,1,1,368,92,92,180,45,45,188,47,47,18,18,10.57,10.57,clean
1,0,1,1,27,27,27,17,17,17,10,10,10,27,27,11.86,11.86,clean
1,0,0,1,0,0,0,176,176,176,-176,-176,-176,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,152,152,152,-152,-152,-152,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,240,120,120,-240,-120,-120,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,950,475,475,-950,-475,-475,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,720,240,240,-720,-240,-240,47,47,9.29,9.29,clean
1,0,1,1,4,4,4,2,2,2,2,2,2,18,18,10.57,10.57,clean
1,0,0,1,0,0,0,63,63,63,-63,-63,-63,19,19,11.86,11.86,clean
5,0,2,5,349,5,70,128,5,26,221,212,44,1,1,10.05,10.05,clean
1,0,0,1,0,0,0,700,350,350,-700,-350,-350,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,244,61,61,-244,-61,-61,47,47,9.29,9.29,clean
1,0,0,1,0,0,0,143,143,143,-143,-143,-143,47,47,9.29,9.29,clean
2,0,0,2,147,72,49,0,0,0,147,72,49,3,2,9.64,9.64,clean
2,0,0,2,41,40,20,1,1,0,40,40,20,32,18,9.64,9.64,clean
3,0,0,1,12,6,3,9,4,2,3,2,1,3,2,14.93,14.93,clean
1,0,0,1,12,12,12,12,12,12,0,0,0,3,3,16.86,16.86,clean
1,0,1,1,6,6,6,2,2,2,4,4,4,2,2,15.14,15.14,clean
3,0,2,1,63,55,13,9,4,2,54,54,11,2,2,10.77,10.77,clean
1,0,1,1,69,69,69,77,77,77,-8,-8,-8,1,1,8.15,8.15,clean
1,0,0,1,2,2,2,9,9,9,-7,-7,-7,4,4,4.14,4.14,clean
1,0,0,1,4,2,2,2,1,1,2,1,1,5,5,13.43,13.43,clean
1,0,0,1,0,0,0,93,93,93,-93,-93,-93,19,19,11.86,11.86,clean
3,0,0,2,54,45,14,9,3,2,45,45,11,3,2,17.61,17.61,clean
1,0,1,1,19,19,19,1,1,1,18,18,18,1,1,10.2,10.2,clean
1,0,0,1,0,0,0,164,164,164,-164,-164,-164,19,19,11.86,11.86,clean
1,0,0,1,0,0,0,1274,637,637,-1274,-637,-637,19,19,11.86,11.86,clean
1,0,1,1,35,35,35,2,2,2,33,33,33,18,18,10.57,10.57,clean
1,0,0,1,0,0,0,354,118,118,-354,-118,-118,32,32,11.86,11.86,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,3.29,3.29,clean
1,0,1,1,77,77,77,35,35,35,42,42,42,27,27,11.86,11.86,clean
1,0,0,1,42,42,42,0,0,0,42,42,42,3,3,20.14,20.14,clean
1,0,0,1,2,1,1,4,2,2,-2,-1,-1,2,2,21.57,21.57,clean
4,0,3,1,101,9,25,28,3,7,73,39,18,4,2,21.23,21.23,clean
3,0,1,2,34,31,8,11,4,3,23,31,6,2,1,16.28,16.28,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,9.67,9.67,clean
1,0,0,1,802,401,401,0,0,0,802,401,401,3,3,20.14,20.14,clean
2,0,1,1,1569,523,392,113,5,28,1456,487,364,15,8,21.05,21.05,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,3,3,19.71,19.71,clean
1,0,0,1,264,88,88,45,15,15,219,73,73,15,15,18.25,18.25,defective
1,0,0,1,11,11,11,0,0,0,11,11,11,15,15,17.24,17.24,clean
1,0,0,1,7,7,7,7,7,7,0,0,0,15,15,18.36,18.36,clean
1,0,0,1,1,1,1,2,2,2,-1,-1,-1,15,15,20.14,20.14,clean
1,0,1,1,3,3,3,12,12,12,-9,-9,-9,4,4,15.29,15.29,clean
1,0,0,1,148,37,37,0,0,0,148,37,37,15,15,20.14,20.14,clean
1,0,0,1,0,0,0,16,16,16,-16,-16,-16,6,6,14.5,14.5,clean
1,0,0,1,0,0,0,1626,271,271,-1626,-271,-271,47,47,13.19,13.19,clean
1,0,0,1,10,10,10,8,8,8,2,2,2,21,21,14.95,14.95,clean
1,0,0,1,112,56,56,222,111,111,-110,-55,-55,32,32,13.95,13.95,clean
1,0,0,1,0,0,0,982,491,491,-982,-491,-491,19,19,11.86,11.86,clean
1,0,0,1,0,0,0,568,284,284,-568,-284,-284,19,19,11.86,11.86,clean
1,0,0,1,6,3,3,0,0,0,6,3,3,2,2,11.96,11.96,clean
2,0,0,2,61,7,20,67,27,22,-6,0,-2,2,2,12.13,12.13,clean
1,0,0,1,0,0,0,631,631,631,-631,-631,-631,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,166,166,166,-166,-166,-166,10,10,10.07,10.07,clean
1,0,0,1,0,0,0,84,84,84,-84,-84,-84,10,10,10.07,10.07,clean
